   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        13        17        51      47871      10117       8100 1368537471.000   1368537472.000      -19.19    -115.05     860.18             17      5.65697     -13.27     -40.49   1.97100e+10      166.9      278.0  -8.70600e-06  -1.91700e-05  -9.37000e-07  -2.40000e-08   5.30000e-08   7.00000e-09  
     2013         5        14        13        17        52      47872      10117       8100 1368537472.000   1368537473.000      -19.25    -115.07     860.20             17      5.65719     -13.33     -40.49   1.97040e+10      166.9      278.0  -8.74400e-06  -1.91640e-05  -9.42000e-07  -2.00000e-08   5.30000e-08   7.00000e-09  
     2013         5        14        13        17        53      47873      10117       8100 1368537473.000   1368537474.000      -19.30    -115.08     860.21             17      5.65740     -13.39     -40.49   1.96950e+10      166.9      278.0  -8.78400e-06  -1.91580e-05  -9.45000e-07  -1.90000e-08   5.30000e-08   9.00000e-09  
     2013         5        14        13        17        54      47874      10117       8100 1368537474.000   1368537475.000      -19.36    -115.09     860.23             17      5.65761     -13.45     -40.50   1.96870e+10      166.9      278.0  -8.82300e-06  -1.91520e-05  -9.50000e-07  -2.10000e-08   5.30000e-08   8.00000e-09  
     2013         5        14        13        17        55      47875      10117       8100 1368537475.000   1368537476.000      -19.42    -115.11     860.25             17      5.65782     -13.51     -40.50   1.96740e+10      166.9      278.0  -8.86200e-06  -1.91470e-05  -9.55000e-07  -2.20000e-08   5.30000e-08   8.00000e-09  
     2013         5        14        13        17        56      47876      10117       8100 1368537476.000   1368537477.000      -19.48    -115.12     860.26             17      5.65804     -13.56     -40.50   1.96740e+10      166.9      278.0  -8.90100e-06  -1.91410e-05  -9.59000e-07  -2.10000e-08   5.30000e-08   8.00000e-09  
     2013         5        14        13        17        57      47877      10117       8100 1368537477.000   1368537478.000      -19.54    -115.14     860.28             17      5.65825     -13.62     -40.50   1.96650e+10      166.9      278.0  -8.94000e-06  -1.91340e-05  -9.63000e-07  -2.00000e-08   5.30000e-08   9.00000e-09  
     2013         5        14        13        17        58      47878      10117       8100 1368537478.000   1368537479.000      -19.59    -115.15     860.30             17      5.65846     -13.68     -40.50   1.96650e+10      166.9      278.0  -8.97800e-06  -1.91290e-05  -9.68000e-07  -2.10000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        17        59      47879      10117       8100 1368537479.000   1368537480.000      -19.65    -115.17     860.31             17      5.65868     -13.74     -40.50   1.96620e+10      166.9      278.0  -9.01800e-06  -1.91220e-05  -9.73000e-07  -2.40000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18         0      47880      10117       8100 1368537480.000   1368537481.000      -19.71    -115.18     860.33             17      5.65889     -13.80     -40.50   1.96540e+10      166.9      278.0  -9.05600e-06  -1.91220e-05  -9.76000e-07  -2.30000e-08   4.60000e-08   8.00000e-09  
     2013         5        14        13        18         1      47881      10117       8100 1368537481.000   1368537482.000      -19.77    -115.19     860.34             17      5.65917     -13.86     -40.50   1.96470e+10      166.9      278.0  -9.09600e-06  -1.91110e-05  -9.80000e-07  -2.10000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18         2      47882      10117       8100 1368537482.000   1368537483.000      -19.83    -115.21     860.35             17      5.65945     -13.92     -40.50   1.96420e+10      166.9      278.0  -9.13400e-06  -1.91050e-05  -9.85000e-07  -2.20000e-08   5.20000e-08   7.00000e-09  
     2013         5        14        13        18         3      47883      10117       8100 1368537483.000   1368537484.000      -19.89    -115.22     860.37             17      5.65974     -13.97     -40.50   1.96400e+10      166.9      278.0  -9.17300e-06  -1.90990e-05  -9.89000e-07  -2.40000e-08   5.20000e-08   7.00000e-09  
     2013         5        14        13        18         4      47884      10117       8100 1368537484.000   1368537485.000      -19.94    -115.24     860.38             17      5.66002     -14.03     -40.50   1.96350e+10      166.9      278.0  -9.21200e-06  -1.90920e-05  -9.93000e-07  -2.40000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18         5      47885      10117       8100 1368537485.000   1368537486.000      -20.00    -115.25     860.39             17      5.66030     -14.09     -40.50   1.96270e+10      166.9      278.0  -9.25200e-06  -1.90860e-05  -9.99000e-07  -2.20000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18         6      47886      10117       8100 1368537486.000   1368537487.000      -20.06    -115.27     860.41             17      5.66058     -14.15     -40.50   1.96230e+10      166.9      278.0  -9.29100e-06  -1.90800e-05  -1.00200e-06  -2.00000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18         7      47887      10117       8100 1368537487.000   1368537488.000      -20.12    -115.28     860.42             17      5.66087     -14.20     -40.50   1.96160e+10      166.9      278.0  -9.32900e-06  -1.90740e-05  -1.00700e-06  -1.90000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18         8      47888      10117       8100 1368537488.000   1368537489.000      -20.18    -115.30     860.43             17      5.66115     -14.26     -40.50   1.96080e+10      166.9      278.0  -9.36800e-06  -1.90680e-05  -1.01100e-06  -1.80000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18         9      47889      10117       8100 1368537489.000   1368537490.000      -20.23    -115.31     860.44             17      5.66143     -14.32     -40.50   1.96000e+10      166.9      278.0  -9.40800e-06  -1.90610e-05  -1.01500e-06  -2.20000e-08   5.30000e-08   9.00000e-09  
     2013         5        14        13        18        10      47890      10117       8100 1368537490.000   1368537491.000      -20.29    -115.33     860.46             17      5.66171     -14.38     -40.50   1.96000e+10      166.9      278.0  -9.44700e-06  -1.90550e-05  -1.02000e-06  -2.70000e-08   5.30000e-08   8.00000e-09  
     2013         5        14        13        18        11      47891      10117       8100 1368537491.000   1368537492.000      -20.35    -115.34     860.47             17      5.66200     -14.44     -40.50   1.95950e+10      166.9      278.0  -9.48600e-06  -1.90500e-05  -1.02400e-06  -2.70000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18        12      47892      10117       8100 1368537492.000   1368537493.000      -20.41    -115.36     860.48             17      5.66228     -14.49     -40.50   1.95960e+10      166.9      278.0  -9.52500e-06  -1.90430e-05  -1.02900e-06  -2.50000e-08   5.20000e-08   7.00000e-09  
     2013         5        14        13        18        13      47893      10117       8100 1368537493.000   1368537494.000      -20.47    -115.37     860.50             17      5.66256     -14.55     -40.50   1.95900e+10      166.9      278.0  -9.56300e-06  -1.90380e-05  -1.03300e-06  -2.40000e-08   5.10000e-08   7.00000e-09  
     2013         5        14        13        18        14      47894      10117       8100 1368537494.000   1368537495.000      -20.53    -115.39     860.51             17      5.66284     -14.61     -40.50   1.95940e+10      166.9      278.0  -9.60200e-06  -1.90310e-05  -1.03800e-06  -2.10000e-08   5.10000e-08   8.00000e-09  
     2013         5        14        13        18        15      47895      10117       8100 1368537495.000   1368537496.000      -20.59    -115.40     860.52             17      5.66312     -14.67     -40.50   1.95900e+10      166.9      278.0  -9.64100e-06  -1.90250e-05  -1.04200e-06  -2.00000e-08   5.10000e-08   8.00000e-09  
     2013         5        14        13        18        16      47896      10117       8100 1368537496.000   1368537497.000      -20.64    -115.41     860.54             17      5.66341     -14.73     -40.50   1.95880e+10      166.9      278.0  -9.68000e-06  -1.90190e-05  -1.04600e-06  -2.20000e-08   5.10000e-08   9.00000e-09  
     2013         5        14        13        18        17      47897      10117       8100 1368537497.000   1368537498.000      -20.70    -115.43     860.55             17      5.66369     -14.78     -40.50   1.95830e+10      166.9      278.0  -9.71900e-06  -1.90120e-05  -1.05100e-06  -2.40000e-08   5.20000e-08   1.00000e-08  
     2013         5        14        13        18        18      47898      10117       8100 1368537498.000   1368537499.000      -20.76    -115.44     860.56             17      5.66397     -14.84     -40.50   1.95870e+10      166.9      278.0  -9.75800e-06  -1.90060e-05  -1.05500e-06  -2.60000e-08   5.20000e-08   1.00000e-08  
     2013         5        14        13        18        19      47899      10117       8100 1368537499.000   1368537500.000      -20.82    -115.46     860.57             17      5.66425     -14.90     -40.50   1.94870e+10      166.9      278.0  -9.79700e-06  -1.90000e-05  -1.06000e-06  -2.50000e-08   5.20000e-08   8.00000e-09  
     2013         5        14        13        18        20      47900      10117       8100 1368537500.000   1368537501.000      -20.88    -115.47     860.59             17      5.66454     -14.96     -40.50   1.94810e+10      166.9      278.0  -9.83600e-06  -1.89930e-05  -1.06500e-06  -2.20000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18        21      47901      10117       8100 1368537501.000   1368537502.000      -20.94    -115.49     860.60             17      5.66482     -15.01     -40.50   1.94670e+10      166.9      278.0  -9.87400e-06  -1.89870e-05  -1.06900e-06  -2.00000e-08   5.10000e-08   9.00000e-09  
     2013         5        14        13        18        22      47902      10117       8100 1368537502.000   1368537503.000      -20.99    -115.50     860.61             17      5.66510     -15.07     -40.50   1.94550e+10      166.9      278.0  -9.91400e-06  -1.89800e-05  -1.07400e-06  -2.30000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18        23      47903      10117       8100 1368537503.000   1368537504.000      -21.05    -115.52     860.63             17      5.66538     -15.13     -40.50   1.94470e+10      166.9      278.0  -9.95200e-06  -1.89750e-05  -1.07800e-06  -2.20000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18        24      47904      10117       8100 1368537504.000   1368537505.000      -21.11    -115.53     860.64             17      5.66567     -15.19     -40.50   1.94450e+10      166.9      278.0  -9.99000e-06  -1.89680e-05  -1.08300e-06  -2.00000e-08   5.20000e-08   9.00000e-09  
     2013         5        14        13        18        25      47905      10117       8100 1368537505.000   1368537506.000      -21.17    -115.55     860.65             17      5.66595     -15.25     -40.50   1.94380e+10      166.9      278.0  -1.00290e-05  -1.89620e-05  -1.08800e-06  -2.10000e-08   5.20000e-08   8.00000e-09  
